0x1,0x1,var,1,var,2,MultiByteToWideChar,,,,,,
0x80000002,1,0x0,0x20006,var,RegOpenKeyEx,,,,,,,
0x7f,0x1,mem,mem,mem,mem,CompareString,,,,,,
var,4,var,SetDlgItemText,,,,,,,,,
var,2,1,1,SendMessage,,,,,,,,
0x80000001,PTR,1,1,0x0,0xf003f,1,var,0x0,RegCreateKeyEx,,,
PTR,1,0x1,PTR,expr,CoCreateInstance,,,,,,,
mem,expr,3,var,1,WriteFile,,,,,,,
mem,3,0x1,CheckDlgButton,,,,,,,,,
0x0,expr,1,mem,expr,1,RegSetValueEx,,,,,,
0x0,0x0,mem,8,expr,expr,1,1,WideCharToMultiByte,,,,
mem,mem,mem,mem,mem,RegOpenKeyEx,,,,,,,
mem,3,1,1,PostMessage,,,,,,,,
mem,0xc0000000,0x0,1,0x3,0x2000080,1,CreateFile,,,,,
0x2900,mem,8,0x800,var,1,var,FormatMessage,,,,,
ret,var,1,1,1,1,0x13,SetWindowPos,,,,,
0x400,0x1,mem,8,PTR,2,CompareString,,,,,,
var,var,var,var,1,WriteFile,,,,,,,
var,3,expr,SetDlgItemText,,,,,,,,,
var,ret,ret,var,MessageBox,,,,,,,,
0x80000002,ret,1,1,0x0,0x2001f,1,var,0x0,RegCreateKeyEx,,,
0x0,PTR,1,var,expr,var,RegQueryValueEx,,,,,,
0x400,0x1e,ret,ret,GetLocaleInfo,,,,,,,,
0x1300,ret,var,0x400,var,1,1,FormatMessage,,,,,
var,var,expr,var,1,WriteFile,,,,,,,
0x400,0x1,mem,1,PTR,1,CompareString,,,,,,
mem,3,0xf0,1,1,SendDlgItemMessage,,,,,,,
var,3,var,SetDlgItemText,,,,,,,,,
mem,var,1,var,mem,expr,RegSetValueEx,,,,,,
0x0,PTR,1,8,0x0,1,1,1,var,1,mem,1,CreateWindowEx
ret,0x0,var,1,var,ret,1,var,WideCharToMultiByte,,,,
ret,0x8,3,HeapAlloc,,,,,,,,,
0x0,PTR,1,8,0x0,1,1,1,var,1,mem,1,CreateWindowEx
ret,0x0,expr,expr,1,1,0x5,SetWindowPos,,,,,
var,var,1,0x7,var,expr,RegSetValueEx,,,,,,
mem,2,1,1,SendMessage,,,,,,,,
0x400,0x1,var,8,mem,8,CompareString,,,,,,
var,0x0,expr,var,1,1,0x15,SetWindowPos,,,,,
ret,0x8,expr,HeapAlloc,,,,,,,,,
var,var,1,0x1,var,expr,RegSetValueEx,,,,,,
expr,0xc0000000,0x1,1,0x3,0x80,1,CreateFile,,,,,
var,0x80000000,0x0,1,var,var,1,CreateFile,,,,,
0x400,0x1002,var,3,GetLocaleInfo,,,,,,,,
0x3,0x0,var,var,ret,ret,MultiByteToWideChar,,,,,,
mem,3,mem,CheckDlgButton,,,,,,,,,
var,var,var,var,expr,WriteFile,,,,,,,
ret,2,1,mem,PostMessage,,,,,,,,
mem,0x220,mem,ret,ret,ret,1,1,WideCharToMultiByte,,,,
mem,mem,3,var,1,ReadFile,,,,,,,
var,0x0,0x3,1,0x3,0x2000000,1,CreateFile,,,,,
mem,2,0x146,1,1,SendDlgItemMessage,,,,,,,
mem,mem,var,3,LoadString,,,,,,,,
PTR,1,0x1,PTR,expr,CoCreateInstance,,,,,,,
var,0x0,mem,ret,expr,ret,CompareString,,,,,,
mem,3,var,2,LoadString,,,,,,,,
mem,3,ret,SetDlgItemText,,,,,,,,,
var,1,0x1,PTR,expr,CoCreateInstance,,,,,,,
0x80008,PTR,1,8,0x0,1,mem,mem,var,1,mem,reg,CreateWindowEx
mem,1,3,1,SetTimer,,,,,,,,
mem,0x0,1,1,mem,ret,0x6,SetWindowPos,,,,,
mem,var,1,var,1,ReadFile,,,,,,,
0x1200,1,var,0x0,PTR,3,1,FormatMessage,,,,,
mem,0x8,2,HeapAlloc,,,,,,,,,
var,0xc0000000,0x3,1,0x3,0x40000000,1,CreateFile,,,,,
0x2800,mem,3,0x400,var,3,var,FormatMessage,,,,,
mem,4,3,5,PostMessage,,,,,,,,
ret,PTR,0x0,0x20019,var,RegOpenKeyEx,,,,,,,
0x0,1,1,0x1,PTR,2,RegSetValueEx,,,,,,
ret,var,1,1,0x0,1,1,1,1,1,1,1,CreateWindowEx
0x80000002,PTR,0x0,0x20007,var,RegOpenKeyEx,,,,,,,
0x80000003,PTR,1,PTR,0x0,0x3,1,var,0x0,RegCreateKeyEx,,,
mem,mem,1,var,expr,var,RegQueryValueEx,,,,,,
mem,3,0xf7,1,mem,SendDlgItemMessage,,,,,,,
var,var,0x406,1,var,SendDlgItemMessage,,,,,,,
0x9ff,mem,var,0x0,var,1,1,FormatMessage,,,,,
mem,2,var,2,LoadString,,,,,,,,
mem,4,ret,5,PostMessage,,,,,,,,
ret,0x8,3,HeapAlloc,,,,,,,,,
mem,ret,4,var,1,ReadFile,,,,,,,
0x0,0x0,var,2,var,2,MultiByteToWideChar,,,,,,
var,PTR,0x0,0x0,var,RegOpenKeyEx,,,,,,,
var,var,0x14e,ret,1,SendDlgItemMessage,,,,,,,
var,expr,8,var,1,ReadFile,,,,,,,
0x400,0x1e,var,1,GetLocaleInfo,,,,,,,,
var,var,2,HeapAlloc,,,,,,,,,
0x80000000,var,1,1,0x0,0x2001f,1,var,var,RegCreateKeyEx,,,
var,PTR,ret,var,var,var,RegQueryValueEx,,,,,,
mem,mem,expr,expr,expr,ReadFile,,,,,,,
var,1,0x0,var,var,RegOpenKeyEx,,,,,,,
0x80000001,PTR,0x0,0x0,var,RegOpenKeyEx,,,,,,,
var,3,ret,SetDlgItemText,,,,,,,,,
ret,4,PTR,3,LoadString,,,,,,,,
0x0,0x1,var,8,var,2,MultiByteToWideChar,,,,,,
mem,4,var,3,LoadString,,,,,,,,
0x80000000,var,1,1,0x0,0x20019,1,var,0x0,RegCreateKeyEx,,,
ret,var,1,var,1,ReadFile,,,,,,,
0x400,0x1,mem,8,var,8,CompareString,,,,,,
mem,3,1,1,PostMessage,,,,,,,,
mem,0x38a80f,var,2,var,1,var,1,DeviceIoControl,,,,
ret,0x0,var,8,1,1,1,1,WideCharToMultiByte,,,,
0x0,PTR,1,var,mem,var,RegQueryValueEx,,,,,,
var,PTR,1,1,0x0,0xf003f,1,var,var,RegCreateKeyEx,,,
1,var,var,0x40,MessageBox,,,,,,,,
mem,expr,mem,var,1,WriteFile,,,,,,,
var,mem,1,1,var,var,RegQueryValueEx,,,,,,
0x0,1,1,var,ret,var,RegQueryValueEx,,,,,,
0x40000,PTR,PTR,1,var,var,1,1,var,1,1,1,CreateWindowEx
PTR,0xc0000000,0x1,1,0x3,0x2000000,1,CreateFile,,,,,
mem,0x8,3,HeapAlloc,,,,,,,,,
PTR,1,0x17,PTR,expr,CoCreateInstance,,,,,,,
var,PTR,1,1,expr,var,RegQueryValueEx,,,,,,
var,PTR,1,0x1,var,expr,RegSetValueEx,,,,,,
0x0,PTR,1,1,0x0,1,1,1,1,1,ret,reg,CreateWindowEx
0x0,PTR,1,0x1,var,expr,RegSetValueEx,,,,,,
PTR,1,0x1,PTR,expr,CoCreateInstance,,,,,,,
mem,2,3,1,SetTimer,,,,,,,,
var,2,var,expr,SendMessage,,,,,,,,
0x2900,ret,var,0x409,var,ret,var,FormatMessage,,,,,
1,3,var,2,LoadString,,,,,,,,
0x0,PTR,1,1,0x0,1,1,1,8,1,1,reg,CreateWindowEx
PTR,1,0x1,PTR,expr,CoCreateInstance,,,,,,,
mem,4,1,1,PostMessage,,,,,,,,
var,0x6,0x1,1,0x3,0x80,1,CreateFile,,,,,
mem,3,0x0,CheckDlgButton,,,,,,,,,
0x400,0x1d,var,1,GetLocaleInfo,,,,,,,,
ret,0x94148,1,1,ret,4,var,1,DeviceIoControl,,,,
var,PTR,1,0x1,expr,expr,RegSetValueEx,,,,,,
0x0,0x0,var,2,var,2,MultiByteToWideChar,,,,,,
1,0x0,var,var,var,var,0x6,SetWindowPos,,,,,
mem,3,var,3,LoadString,,,,,,,,
PTR,1,0x401,PTR,expr,CoCreateInstance,,,,,,,
mem,3,0x0,CheckDlgButton,,,,,,,,,
ret,0x700f0,1,1,var,2,var,1,DeviceIoControl,,,,
0x800,0x100c,var,1,GetLocaleInfo,,,,,,,,
0x8080020,PTR,1,8,0x80000000,8,8,8,var,1,1,reg,CreateWindowEx
0x80000001,PTR,0x0,0x20006,var,RegOpenKeyEx,,,,,,,
var,PTR,1,var,expr,var,RegQueryValueEx,,,,,,
mem,4,0x1,CheckDlgButton,,,,,,,,,
0x0,0x0,mem,mem,var,3,1,1,WideCharToMultiByte,,,,
PTR,1,0x1,PTR,expr,CoCreateInstance,,,,,,,
0x7f,0x1,expr,8,PTR,8,CompareString,,,,,,
ret,0x0,var,expr,1,1,0x15,SetWindowPos,,,,,
mem,4,mem,CheckDlgButton,,,,,,,,,
ret,0x80000000,0x7,1,0x3,0x8000080,1,CreateFile,,,,,
0x80000002,var,0x0,0x20019,reg,RegOpenKeyEx,,,,,,,
mem,1,var,2,LoadString,,,,,,,,
PTR,1,0x3,PTR,expr,CoCreateInstance,,,,,,,
ret,3,1,5,SendMessage,,,,,,,,
mem,4,0xf1,1,1,SendDlgItemMessage,,,,,,,
mem,mem,1,0x1,mem,1,RegSetValueEx,,,,,,
0x0,var,1,1,1,var,RegQueryValueEx,,,,,,
ret,PTR,3,var,1,WriteFile,,,,,,,
ret,var,var,var,MessageBox,,,,,,,,
var,0x80000000,0x3,1,0x3,0x0,1,CreateFile,,,,,
mem,3,0x0,CheckDlgButton,,,,,,,,,
0x0,var,1,0x3,1,1,RegSetValueEx,,,,,,
0x0,PTR,1,0x1,ret,expr,RegSetValueEx,,,,,,
ret,3,1,1,PostMessage,,,,,,,,
0x0,var,var,8,ret,ret,1,1,WideCharToMultiByte,,,,
var,var,1,var,var,var,RegSetValueEx,,,,,,
0x0,PTR,ret,0x20119,var,RegOpenKeyEx,,,,,,,
0x0,PTR,ret,8,var,expr,var,expr,mem,4,mem,1,CreateWindowEx
var,3,0x1,CheckDlgButton,,,,,,,,,
1,var,1,var,1,ReadFile,,,,,,,
mem,mem,var,3,LoadString,,,,,,,,
var,ret,reg,var,1,ReadFile,,,,,,,
ret,3,1,5,SendMessage,,,,,,,,
var,3,0x14c,8,var,SendDlgItemMessage,,,,,,,
var,2,mem,SetDlgItemText,,,,,,,,,
var,0x0,var,var,1,1,0x125,SetWindowPos,,,,,
0x3,0x1,var,var,ret,ret,MultiByteToWideChar,,,,,,
mem,3,1,expr,SendMessage,,,,,,,,
0x80000002,PTR,1,1,0x0,0x60007,1,var,0x0,RegCreateKeyEx,,,
mem,0x80000000,0x7,1,0x3,0x8000080,1,CreateFile,,,,,
mem,ret,expr,var,1,WriteFile,,,,,,,
ret,0x0,var,mem,var,expr,0x204,SetWindowPos,,,,,
0x1,0x0,var,8,1,1,1,1,WideCharToMultiByte,,,,
mem,3,1,1,SendMessage,,,,,,,,
0x80000001,PTR,1,1,0x0,0x3,1,expr,var,RegCreateKeyEx,,,
var,0x0,expr,8,expr,expr,1,var,WideCharToMultiByte,,,,
var,1,ret,var,MessageBox,,,,,,,,
var,3,0x170,var,1,SendDlgItemMessage,,,,,,,
mem,3,ret,ret,PostMessage,,,,,,,,
0x0,PTR,1,8,0x1,1,1,1,mem,1,1,1,CreateWindowEx
PTR,1,0x3,PTR,expr,CoCreateInstance,,,,,,,
0x7f,0x1,var,ret,expr,ret,CompareString,,,,,,
mem,ret,1,var,1,ReadFile,,,,,,,
mem,3,mem,mem,SendMessage,,,,,,,,
mem,PTR,1,expr,expr,expr,RegQueryValueEx,,,,,,
mem,mem,var,1,var,1,MultiByteToWideChar,,,,,,
mem,4,1,1,PostMessage,,,,,,,,
var,0x1004,var,1,GetLocaleInfo,,,,,,,,
var,var,ret,3,LoadString,,,,,,,,
ret,3,4,1,PostMessage,,,,,,,,
mem,0x8,2,HeapAlloc,,,,,,,,,
0x0,PTR,PTR,8,0x0,1,1,1,ret,1,mem,1,CreateWindowEx
var,var,1,0x1,var,expr,RegSetValueEx,,,,,,
mem,0x2,var,3,GetLocaleInfo,,,,,,,,
mem,0x140378,1,1,1,1,1,var,DeviceIoControl,,,,
ret,0x0,expr,var,1,1,0x5,SetWindowPos,,,,,
0xb00,mem,var,0x0,var,1,1,FormatMessage,,,,,
var,4,0x188,1,1,SendDlgItemMessage,,,,,,,
var,0x4d008,var,var,var,var,var,1,DeviceIoControl,,,,
mem,1,1,1,SetTimer,,,,,,,,
var,2,1,1,SendMessage,,,,,,,,
0x400,0x10000001,ret,ret,var,ret,CompareString,,,,,,
ret,var,var,var,var,mem,var,1,DeviceIoControl,,,,
0x0,PTR,PTR,8,expr,expr,var,var,mem,1,mem,1,CreateWindowEx
var,3,4,1,SetTimer,,,,,,,,
0x0,0x0,var,var,ret,var,1,1,WideCharToMultiByte,,,,
mem,0x70000,1,1,var,2,var,1,DeviceIoControl,,,,
0x0,0x0,PTR,8,mem,expr,1,1,WideCharToMultiByte,,,,
0x400,0x1e,PTR,1,GetLocaleInfo,,,,,,,,
mem,0x0,expr,HeapAlloc,,,,,,,,,
0x80000002,var,0x0,0x9,var,RegOpenKeyEx,,,,,,,
0x0,PTR,1,0x7,PTR,1,RegSetValueEx,,,,,,
0x409,0x1,var,1,var,1,CompareString,,,,,,
mem,0xc0000000,0x2,1,0x3,0x80,1,CreateFile,,,,,
0x0,PTR,1,0x3,expr,1,RegSetValueEx,,,,,,
ret,0x0,expr,HeapAlloc,,,,,,,,,
mem,4,expr,var,SendMessage,,,,,,,,
0x409,0x1,var,8,expr,8,CompareString,,,,,,
mem,var,2,var,1,WriteFile,,,,,,,
0x80000001,var,1,1,0x0,0xf003f,1,var,0x0,RegCreateKeyEx,,,
ret,var,2,1,SendMessage,,,,,,,,
mem,4,ret,SetDlgItemText,,,,,,,,,
0x0,0x0,var,8,var,2,1,1,WideCharToMultiByte,,,,
0x0,0x0,var,8,ret,ret,MultiByteToWideChar,,,,,,
mem,3,var,2,LoadString,,,,,,,,
0x80000002,PTR,0x0,0x20019,var,RegOpenKeyEx,,,,,,,
mem,4,mem,SetDlgItemText,,,,,,,,,
var,PTR,1,0x4,expr,1,RegSetValueEx,,,,,,
mem,1,ret,PTR,SetTimer,,,,,,,,
var,0x8007a858,var,var,1,1,var,var,DeviceIoControl,,,,
mem,1,var,1,SetTimer,,,,,,,,
var,PTR,0x0,0x20019,var,RegOpenKeyEx,,,,,,,
reg,var,0x3,PTR,expr,CoCreateInstance,,,,,,,
mem,0xffffffff,var,expr,1,1,0x11,SetWindowPos,,,,,
mem,3,expr,2,LoadString,,,,,,,,
mem,var,mem,var,var,ReadFile,,,,,,,
ret,1,expr,var,1,ReadFile,,,,,,,
ret,0x0,expr,HeapAlloc,,,,,,,,,
mem,1,2,1,SetTimer,,,,,,,,
0x0,PTR,1,1,0x0,1,1,1,8,1,1,1,CreateWindowEx
mem,4,0x0,CheckDlgButton,,,,,,,,,
mem,var,var,var,var,var,CompareString,,,,,,
mem,3,PTR,SetDlgItemText,,,,,,,,,
var,3,mem,CheckDlgButton,,,,,,,,,
mem,mem,expr,mem,mem,mem,mem,mem,mem,RegCreateKeyEx,,,
mem,4,1,1,SendMessage,,,,,,,,
0x0,0x1,expr,1,expr,2,MultiByteToWideChar,,,,,,
var,1,3,1,SetTimer,,,,,,,,
0x0,var,1,0x1,var,expr,RegSetValueEx,,,,,,
0x80000002,PTR,1,PTR,0x0,0x2001f,1,var,var,RegCreateKeyEx,,,
ret,0x8,3,HeapAlloc,,,,,,,,,
ret,0x6dc038,1,1,1,1,var,1,DeviceIoControl,,,,
mem,4,0xf4,1,1,SendDlgItemMessage,,,,,,,
mem,1,expr,2,LoadString,,,,,,,,
0x0,var,1,var,ret,var,RegQueryValueEx,,,,,,
var,0x80,0x3,1,0x3,0x80,8,CreateFile,,,,,
0x80000000,PTR,0x0,0x20006,var,RegOpenKeyEx,,,,,,,
ret,var,2,var,1,ReadFile,,,,,,,
0x400,0x7,expr,expr,GetLocaleInfo,,,,,,,,
0x7f,0x1,ret,1,ret,1,CompareString,,,,,,
mem,4,0xf4,1,1,SendDlgItemMessage,,,,,,,
mem,3,1,1,SendMessage,,,,,,,,
var,1,0x0,0x60019,var,RegOpenKeyEx,,,,,,,
0x0,PTR,var,8,0x0,var,var,var,1,1,mem,reg,CreateWindowEx
var,PTR,1,0x4,expr,1,RegSetValueEx,,,,,,
mem,0x0,1,1,1,1,0x96,SetWindowPos,,,,,
var,var,0x0,0x10100,var,RegOpenKeyEx,,,,,,,
var,var,var,var,var,1,var,FormatMessage,,,,,
ret,0x5c,var,3,GetLocaleInfo,,,,,,,,
ret,2,ret,1,SendMessage,,,,,,,,
mem,0x8,4,HeapAlloc,,,,,,,,,
ret,4,mem,1,SendMessage,,,,,,,,
mem,4,0xf0,1,1,SendDlgItemMessage,,,,,,,
var,3,0xc5,ret,1,SendDlgItemMessage,,,,,,,
0x2500,1,1,0x0,var,1,var,FormatMessage,,,,,
mem,0x0,expr,HeapAlloc,,,,,,,,,
mem,3,mem,1,SendMessage,,,,,,,,
0x200,PTR,PTR,8,0x0,1,1,1,var,3,mem,1,CreateWindowEx
var,0xc0000000,0x1,1,0x2,0x80000080,1,CreateFile,,,,,
ret,1,expr,3,LoadString,,,,,,,,
mem,4,0x170,1,1,SendDlgItemMessage,,,,,,,
expr,0xc0000000,0x0,1,0x2,0x10000000,1,CreateFile,,,,,
mem,ret,expr,var,1,WriteFile,,,,,,,
mem,0x0,mem,mem,expr,expr,0x25c,SetWindowPos,,,,,
0x1000,1,var,var,var,3,1,FormatMessage,,,,,
ret,0x0,ret,1,mem,ret,1,ret,WideCharToMultiByte,,,,
ret,0x17003e,PTR,2,var,3,var,1,DeviceIoControl,,,,
ret,var,expr,var,1,WriteFile,,,,,,,
0x0,mem,1,var,PTR,var,RegQueryValueEx,,,,,,
ret,expr,1,var,1,ReadFile,,,,,,,
0x80000002,PTR,0x0,0x20119,var,RegOpenKeyEx,,,,,,,
var,var,1,0x4,var,1,RegSetValueEx,,,,,,
0x80000002,1,0x0,0x20019,var,RegOpenKeyEx,,,,,,,
mem,4,var,SetDlgItemText,,,,,,,,,
var,0x411058,expr,2,expr,3,var,var,DeviceIoControl,,,,
ret,0x294044,var,1,var,2,var,1,DeviceIoControl,,,,
ret,0xe,var,1,GetLocaleInfo,,,,,,,,
0x0,0x0,var,var,ret,ret,MultiByteToWideChar,,,,,,
ret,0x200,2,expr,var,var,1,1,WideCharToMultiByte,,,,
mem,var,var,var,expr,WriteFile,,,,,,,
mem,PTR,1,1,0x0,0x3001f,1,var,0x0,RegCreateKeyEx,,,
0x400,0x0,1,8,var,8,CompareString,,,,,,
mem,0x0,1,1,var,mem,0x16,SetWindowPos,,,,,
var,2,1,1,SendMessage,,,,,,,,
mem,4,ret,SetDlgItemText,,,,,,,,,
mem,3,0x158,1,var,SendDlgItemMessage,,,,,,,
0x0,PTR,1,8,0x0,1,1,1,mem,1,ret,1,CreateWindowEx
mem,0x8,expr,HeapAlloc,,,,,,,,,
mem,4,0x147,1,1,SendDlgItemMessage,,,,,,,
0x400,0x1,var,reg,ret,2,CompareString,,,,,,
ret,0x0,var,var,var,var,0x0,SetWindowPos,,,,,
var,3,5,1,PostMessage,,,,,,,,
ret,1,6,1,SetTimer,,,,,,,,
var,var,ret,0x1,var,RegOpenKeyEx,,,,,,,
var,0x220450,expr,1,expr,1,var,1,DeviceIoControl,,,,
ret,0x0,1,1,expr,expr,0x1e,SetWindowPos,,,,,
mem,0x9c040,var,1,1,1,var,1,DeviceIoControl,,,,
0xbff,ret,1,0x0,ret,1,1,FormatMessage,,,,,
mem,2,1,1,SendMessage,,,,,,,,
ret,PTR,1,var,1,WriteFile,,,,,,,
ret,0x90018,1,1,1,1,var,1,DeviceIoControl,,,,
0xfde9,0x80,var,8,ret,ret,1,1,WideCharToMultiByte,,,,
0x409,0x1,var,8,expr,8,CompareString,,,,,,
ret,3,var,2,LoadString,,,,,,,,
ret,4,PTR,3,LoadString,,,,,,,,
0x0,var,1,1,0x0,0x20006,1,var,var,RegCreateKeyEx,,,
var,3,1,1,SendMessage,,,,,,,,
0x0,1,0x0,0x20019,var,RegOpenKeyEx,,,,,,,
0x400,0x1000,var,var,var,var,CompareString,,,,,,
var,2,var,SetDlgItemText,,,,,,,,,
mem,3,mem,1,SendMessage,,,,,,,,
mem,3,ret,SetDlgItemText,,,,,,,,,
mem,var,var,3,LoadString,,,,,,,,
mem,reg,1,var,1,WriteFile,,,,,,,
var,2,0x0,CheckDlgButton,,,,,,,,,
var,0x220420,var,1,var,1,var,1,DeviceIoControl,,,,
PTR,1,0x4,PTR,expr,CoCreateInstance,,,,,,,
var,0x6d0008,1,2,1,3,var,1,DeviceIoControl,,,,
mem,0x0,var,var,var,var,0x214,SetWindowPos,,,,,
var,3,0x151,ret,var,SendDlgItemMessage,,,,,,,
var,var,0x0,ret,1,RegOpenKeyEx,,,,,,,
var,4,1,SetDlgItemText,,,,,,,,,
var,3,0x30,ret,1,SendDlgItemMessage,,,,,,,
0x7f,0x1,var,var,PTR,var,CompareString,,,,,,
0x0,0x0,var,8,var,expr,MultiByteToWideChar,,,,,,
var,ret,1,1,0x0,var,1,var,var,RegCreateKeyEx,,,
0x3a4,0x200,var,8,var,3,1,1,WideCharToMultiByte,,,,
ret,0x0,4,HeapAlloc,,,,,,,,,
0x80000002,PTR,ret,ret,ret,0xf003f,ret,var,ret,RegCreateKeyEx,,,
reg,4,mem,CheckDlgButton,,,,,,,,,
var,4,0x170,mem,1,SendDlgItemMessage,,,,,,,
var,var,1,var,expr,var,RegQueryValueEx,,,,,,
0x0,PTR,var,8,expr,2,2,ret,2,ret,2,mem,CreateWindowEx
PTR,0x40000000,0x3,1,0x4,0x80,1,CreateFile,,,,,
0x0,0x0,expr,1,expr,1,MultiByteToWideChar,,,,,,
var,4,0x1,CheckDlgButton,,,,,,,,,
0x0,mem,mem,8,0x80000000,8,8,8,1,1,var,1,CreateWindowEx
PTR,1,0x1,PTR,expr,CoCreateInstance,,,,,,,
PTR,1,0x3,PTR,expr,CoCreateInstance,,,,,,,
var,0x220448,var,2,var,2,var,1,DeviceIoControl,,,,
expr,0x59,var,1,GetLocaleInfo,,,,,,,,
0x80000000,var,0x0,0x2000e,var,RegOpenKeyEx,,,,,,,
0x7f,0x1,expr,var,expr,8,CompareString,,,,,,
0x400,0x1,expr,ret,var,ret,CompareString,,,,,,
var,4,0x0,CheckDlgButton,,,,,,,,,
0xfde9,0x0,var,8,ret,expr,1,1,WideCharToMultiByte,,,,
0x0,0x1,var,2,var,2,CompareString,,,,,,
mem,mem,mem,0x1,MessageBox,,,,,,,,
PTR,1,0x17,PTR,expr,CoCreateInstance,,,,,,,
PTR,1,0x4,PTR,expr,CoCreateInstance,,,,,,,
var,PTR,1,var,expr,var,RegQueryValueEx,,,,,,
ret,0x0,2,HeapAlloc,,,,,,,,,
var,0x80000000,0x3,1,0x3,0x8000000,1,CreateFile,,,,,
ret,2,expr,var,1,WriteFile,,,,,,,
mem,4,var,SetDlgItemText,,,,,,,,,
var,0x2d518c,var,1,ret,expr,var,1,DeviceIoControl,,,,
ret,mem,1,1,var,1,0x0,SetWindowPos,,,,,
var,3,var,SetDlgItemText,,,,,,,,,
mem,var,1,0xb,var,1,RegSetValueEx,,,,,,
0x8,mem,PTR,8,mem,mem,mem,mem,1,1,mem,1,CreateWindowEx
mem,expr,2,var,1,WriteFile,,,,,,,
var,0x0,0x1,1,0x3,0x80,1,CreateFile,,,,,
PTR,1,0x1,PTR,expr,CoCreateInstance,,,,,,,
var,var,var,0x31,MessageBox,,,,,,,,
0x1300,1,var,0x400,expr,1,1,FormatMessage,,,,,
mem,3,1,SetDlgItemText,,,,,,,,,
ret,0x33d018,var,2,1,1,var,1,DeviceIoControl,,,,
0x0,var,1,0x7,1,ret,RegSetValueEx,,,,,,
0x3,0x0,var,8,var,3,1,1,WideCharToMultiByte,,,,
0x0,var,1,1,0x0,0x20006,1,var,var,RegCreateKeyEx,,,
var,0x100,0x0,1,0x3,0x0,1,CreateFile,,,,,
mem,3,1,1,PostMessage,,,,,,,,
mem,0x20001,var,ret,var,ret,CompareString,,,,,,
var,var,var,CheckDlgButton,,,,,,,,,
var,3,0x14e,1,1,SendDlgItemMessage,,,,,,,
mem,0x0,mem,mem,1,1,0x5,SetWindowPos,,,,,
ret,0x8,2,HeapAlloc,,,,,,,,,
var,3,0x1,CheckDlgButton,,,,,,,,,
var,3,var,SetDlgItemText,,,,,,,,,
ret,3,var,2,LoadString,,,,,,,,
var,3,3,1,PostMessage,,,,,,,,
0x80000002,PTR,1,1,0x1,0x1,1,var,var,RegCreateKeyEx,,,
var,0x3,var,2,GetLocaleInfo,,,,,,,,
mem,0x0,expr,expr,expr,ret,0x254,SetWindowPos,,,,,
0x80000001,var,ret,ret,ret,0xf003f,ret,var,var,RegCreateKeyEx,,,
var,3,0x1,CheckDlgButton,,,,,,,,,
0x500,1,1,0x0,var,1,var,FormatMessage,,,,,
mem,0x8,expr,HeapAlloc,,,,,,,,,
mem,3,var,var,SendMessage,,,,,,,,
var,PTR,1,1,0x0,0x20006,1,var,var,RegCreateKeyEx,,,
PTR,1,0x3,PTR,expr,CoCreateInstance,,,,,,,
mem,expr,2,var,1,WriteFile,,,,,,,
mem,0x8,2,HeapAlloc,,,,,,,,,
mem,0x0,1,1,1,1,0x40,SetWindowPos,,,,,
0x409,0x1,var,ret,PTR,ret,CompareString,,,,,,
mem,mem,1,0x1,mem,1,RegSetValueEx,,,,,,
ret,var,var,var,var,var,var,var,DeviceIoControl,,,,
ret,3,1,1,PostMessage,,,,,,,,
0x7f,0x1,var,ret,1,ret,CompareString,,,,,,
ret,0x8,expr,HeapAlloc,,,,,,,,,
mem,4,2,1,SetTimer,,,,,,,,
0x7f,0x1,expr,8,var,8,CompareString,,,,,,
var,2,1,ret,SendMessage,,,,,,,,
mem,3,var,SetDlgItemText,,,,,,,,,
mem,expr,1,0x4,var,1,RegSetValueEx,,,,,,
0x0,PTR,1,1,0x0,1,1,1,1,1,var,reg,CreateWindowEx
var,2,0x1,CheckDlgButton,,,,,,,,,
0x1,0x0,mem,8,ret,ret,MultiByteToWideChar,,,,,,
0x0,0x0,var,8,var,var,1,1,WideCharToMultiByte,,,,
var,0x0,expr,8,1,1,1,var,WideCharToMultiByte,,,,
ret,mem,mem,var,1,ReadFile,,,,,,,
mem,expr,2,var,1,ReadFile,,,,,,,
ret,0x17003e,var,1,var,2,var,1,DeviceIoControl,,,,
mem,0x0,mem,mem,expr,expr,0x4,SetWindowPos,,,,,
var,var,var,PTR,1,ReadFile,,,,,,,
0x0,PTR,1,8,0x0,1,1,1,mem,1,ret,1,CreateWindowEx
mem,var,var,2,LoadString,,,,,,,,
mem,1,5,PTR,SetTimer,,,,,,,,
ret,0x0,mem,8,expr,expr,1,1,WideCharToMultiByte,,,,
var,0xc0000000,0x3,1,0x3,0x10000080,1,CreateFile,,,,,
ret,ret,1,var,1,WriteFile,,,,,,,
PTR,1,0x1,PTR,expr,CoCreateInstance,,,,,,,
0x3,0x0,var,var,var,var,MultiByteToWideChar,,,,,,
mem,0x0,1,1,1,1,0x27,SetWindowPos,,,,,
0x80000002,PTR,0x0,0x20019,expr,RegOpenKeyEx,,,,,,,
0x400,0x34,expr,expr,GetLocaleInfo,,,,,,,,
var,var,1,var,1,WriteFile,,,,,,,
mem,3,ret,1,SetTimer,,,,,,,,
0x8,PTR,PTR,8,0x80000000,8,8,8,ret,1,1,1,CreateWindowEx
mem,mem,mem,SetDlgItemText,,,,,,,,,
0x0,PTR,1,0x1,PTR,1,RegSetValueEx,,,,,,
ret,var,2,var,1,WriteFile,,,,,,,
